Date,EUNL,EUNA,4GLD,LYMS,SEMI,EIMI,BTC-EUR,LITE,BYDDY,SEDG,S92,TSLA,PLTR,MSTR,RIVN,KO,RHHBY,IUSA,XEON,EXSA,IBCL,IBCI,IQQ6,EXXY
2023-01-22,70.36,4.6349,57.09,42.315,4.2695,4.1636,20926.48850188,54.185756000000005,8.943452856135982,271.41685700000005,77.45,122.866478,6.464718,22.104362700000003,14.946207000000001,55.327672,36.872836,36.149,135.289,44.65,186.935,219.9,21.535,26.575
2023-01-29,72.21,4.6292,57.115,44.61,4.5175,4.2272,21869.149071419997,55.463939999999994,9.734527167308778,281.86351199999996,77.65,163.63242,6.944489999999999,23.763952800000002,18.239634,55.638702,36.138942,37.299,135.32,45.03,184.605,220.0,22.17,26.455
2023-02-05,73.856,4.6421,55.37,47.31,4.771,4.1455,21240.7590239123,57.35644,9.94058668398861,292.61600000000004,77.2,175.92148,7.787660000000001,26.368776,18.4274,55.40258,35.289860000000004,38.433,135.369,45.57,185.66,222.08,22.615,25.465
2023-02-12,73.288,4.5973,56.0,46.0,4.5945,4.1123,20370.214521509974,55.62216,9.463860468834135,281.584844,77.1,184.367796,7.032364,22.7891668,17.65114,55.828168,35.686204,38.084,135.428,45.265,182.18,220.36,22.36,26.09
2023-02-19,73.132,4.5722,55.385,45.945,4.539,4.06,22748.24997435,54.37378399999999,9.129277086945086,285.181896,79.0,194.749019,8.60108,27.4907345,18.903678,56.206188,35.414012,37.886,135.48,45.88,179.845,219.93,21.95,25.67
2023-02-26,72.11,4.5415,55.25,45.24,4.452,3.9715,22309.93422797,51.036223,8.774644918747871,280.808258,73.0,186.66192800000002,7.670129,24.252398000000003,16.421092,56.73430400000001,34.899561000000006,37.41,135.55,45.205,177.375,219.97,21.675,25.785
2023-03-05,73.03,4.5267,55.955,45.975,4.5605,4.0763,21088.893984000002,50.675399999999996,9.081945364630046,307.2202,70.9,185.9226,7.8302,23.209539999999997,15.9048,55.873599999999996,34.309999999999995,37.789,135.614,45.995,173.335,221.28,21.69,26.165
2023-03-12,71.22,4.5666,55.945,45.305,4.5605,3.9442,20626.848820368614,48.426984,8.034344155150517,285.939072,81.1,162.964224,6.906059999999999,18.0412596,13.304736,55.633716,33.5907,36.818,135.663,44.94,177.62,219.27,20.765,25.285
2023-03-19,70.328,4.6323,59.02,46.985,4.7055,3.8438,26156.159025200002,46.826887,8.043422800522888,250.402491,73.65,168.799823,7.384348,25.082418600000004,12.191671000000001,56.244742,32.864097,36.588,135.744,43.13,186.07,220.99,20.155,24.805
2023-03-26,70.266,4.6581,59.39,47.14,4.75,3.8987,25996.754212586,47.741310000000006,8.288208893034778,264.31908,75.75,176.89089,7.6178,23.844643,12.65298,56.576100000000004,32.85873,36.463,135.809,43.55,185.59,223.35,19.484,24.695
2023-04-02,72.378,4.6297,58.535,48.175,4.916,3.9568,25986.683234190004,49.791819000000004,9.040744794600833,280.211505,98.95,191.25737400000003,7.790055,26.9489808,14.271012,57.18545700000001,33.059334,37.391,135.883,45.29,181.775,222.72,20.25,25.025
2023-04-09,72.042,4.6648,59.155,47.54,4.741,3.9198,25965.48271488,42.711627,8.943945521647084,258.35325600000004,97.5,170.606814,7.458171,26.744319000000004,13.339893000000002,57.932196000000005,35.170485,37.25,135.948,45.535,183.915,223.8,20.175,25.14
2023-04-16,72.634,4.6228,58.48,47.525,4.745,3.933,27556.22245631235,41.136732,8.653484702933609,273.208278,103.1,168.2205,8.010933,30.3478875,12.166434,57.331365,35.217189,37.439,136.032,46.335,177.73,221.43,20.05,25.305
2023-04-23,72.664,4.609,57.895,47.4,4.663,3.8714,25100.080986,42.80609,8.605171482920708,290.40816,105.3,150.18978400000003,7.442164,26.4769996,11.145050000000001,58.272690000000004,35.909806,37.436,136.115,46.57,176.34,220.94,20.235,24.89
2023-04-30,72.566,4.6428,57.955,47.675,4.5365,3.8661,26602.246103999998,43.7917,9.174301814671265,259.23778799999997,97.8,149.127756,7.0339,29.8037688,11.635432,58.22254,35.596072,37.464,136.158,46.5,180.11,222.9,20.465,24.415
2023-05-07,72.4,4.6382,58.73,47.985,4.5825,3.8901,25803.53496,43.346016,9.132458579482778,266.163408,105.3,154.278432,6.722352,29.640038400000005,12.165552,58.078944,36.097488,37.271,136.267,46.47,178.86,222.01,20.465,24.22
2023-05-14,73.236,4.6486,59.495,49.125,4.5915,3.8724,24794.035655,38.90573,9.43306620772987,278.15477500000003,98.95,154.79357,8.754249999999999,24.97265,11.896565,59.077365,36.703345,37.775,136.35,46.585,179.295,222.55,20.355,24.125
2023-05-21,74.534,4.6104,58.875,51.1,4.931,3.9367,24750.460044000003,43.197587999999996,9.631309409409825,273.785184,105.2,166.665528,10.834092000000002,26.671665599999997,12.462444000000001,58.130316,37.026504,38.595,136.459,46.97,173.65,221.25,19.946,24.395
2023-05-28,74.858,4.5685,58.335,53.24,5.298,3.9808,26186.678889,49.977797,9.244426316858336,274.360679,102.0,180.015123,12.720435,26.568469,14.108966,56.156293999999995,37.518294,39.062,136.533,46.26,171.415,221.46,19.718,24.295
2023-06-04,76.064,4.6097,58.82,54.37,5.33,4.0362,25301.966734999998,49.4755,9.84062275179102,271.70451,95.7,199.740995,13.55442,28.2038355,13.51708,57.092859999999995,37.704065,39.775,136.58,46.325,178.21,224.16,20.36,24.12
2023-06-11,76.254,4.5978,58.68,54.22,5.411,4.0882,24114.176058,47.501118000000005,9.971242112085177,262.651599,86.4,227.36532,13.973106,26.265159899999997,12.903260999999999,56.255241,36.421245,39.911,136.675,46.155,177.27,223.55,20.51,24.55
2023-06-18,77.214,4.603,57.66,55.64,5.63,4.1169,24061.069305,52.80029999999999,10.433668027448197,252.76545,89.3,238.00329000000002,14.89005,26.801176499999997,13.592880000000001,56.335545,35.6265,40.287,136.782,46.33,178.28,224.08,20.325,24.92
2023-06-25,75.764,4.6065,56.735,54.68,5.33,3.9674,27947.98552,50.734103999999995,9.900421978196404,223.57324,102.0,235.45616,12.873928,30.1991336,12.415128,56.15712,35.263368,39.756,136.863,44.96,181.23,225.63,19.432,24.415
2023-07-02,77.202,4.6015,56.505,55.67,5.541,4.0097,28063.613663999997,51.98737199999999,9.797820352185623,246.55742,111.9,239.88602799999998,14.048412,31.379368800000005,15.267224,55.185608,35.00648,40.492,136.975,45.885,180.63,223.83,19.98,24.245
2023-07-09,76.142,4.5611,56.695,55.3,5.452,3.9832,27491.916186000002,49.58016,10.096769317656502,235.997916,97.35,250.115502,13.980876,34.7006436,22.51158,54.465264,33.876738,40.132,137.039,44.5,173.77,220.95,20.1,24.34
2023-07-16,76.498,4.5984,56.01,55.9,5.775,4.0473,26908.840728,46.229568,10.260351933967465,243.577824,89.55,250.540752,14.602559999999999,40.8568944,22.099728,54.225359999999995,35.046144,40.044,137.129,45.845,177.115,221.68,20.235,24.255
2023-07-23,77.7,4.6077,56.72,55.91,5.576,4.0281,27006.5778,46.58204,10.180345454958934,237.08775999999997,89.95,233.60196799999997,14.760712,39.228636,22.702568,56.096095999999996,35.756319999999995,40.758,137.212,46.29,179.015,223.92,20.65,24.96
2023-07-30,78.972,4.5944,57.185,57.31,5.8,4.2029,26566.06425,47.5167,10.667637478664252,214.886925,86.3,241.7943,16.162574999999997,39.4408575,24.448050000000002,56.700599999999994,35.04765,41.425,137.312,46.845,177.07,224.38,20.575,25.485
2023-08-06,77.602,4.5657,56.555,56.16,5.578,4.1039,26413.586865,47.58444,10.334153760862568,165.864465,86.8,230.530266,16.52742,34.232645700000006,22.938606000000004,55.130751000000004,34.308018000000004,40.846,137.432,45.725,174.67,224.42,20.275,25.15
2023-08-13,77.038,4.5607,56.225,54.84,5.286,4.0064,26743.162452,45.230796000000005,9.748387134799717,161.04282,76.95,221.58798000000002,14.072412,35.0951892,19.697724,55.860444,34.619412,40.506,137.5,45.715,173.49,223.44,20.175,25.28
2023-08-20,75.748,4.5377,55.92,53.98,5.191,3.9324,24075.128,44.12240799999999,8.621229778588718,149.28786399999998,73.4,198.164604,13.24224,30.2198952,19.109288,56.049620000000004,33.078012,39.996,137.609,44.685,172.49,222.43,19.48,25.14
2023-08-27,76.77,4.5472,56.87,55.21,5.242,4.0038,24160.448718000003,47.777499000000006,8.898256628812062,149.75037,73.5,220.958199,13.456233,31.121590500000003,18.586827,55.927179,33.969348000000004,40.589,137.722,45.03,174.78,223.06,19.83,25.66
2023-09-03,78.906,4.5676,57.645,57.6,5.526,4.0827,24107.398739999997,50.004531,9.902216273987817,150.27340499999997,73.7,227.344779,14.085522,32.6138292,21.629348999999998,55.033749,33.886908,41.714,137.77,45.675,174.355,223.1,20.17,26.015
2023-09-10,78.64,4.5543,57.64,57.49,5.367,4.0376,24146.43776,46.402303999999994,9.66945998659291,139.08544,68.55,232.1984,14.137472,33.2908032,21.58464,54.503552,33.488896000000004,41.638,137.926,45.37,172.88,223.34,20.12,26.08
2023-09-17,79.266,4.541,57.98,57.28,5.285,4.0138,24883.80006,45.253675,9.826042619322589,131.577991,66.55,257.35038099999997,14.378007,31.961756199999993,22.678421999999998,54.341925999999994,34.120802,41.62,137.987,45.625,170.23,221.97,20.27,26.54
2023-09-24,77.486,4.5189,58.11,55.86,5.127,3.9629,24657.860112000002,43.588271999999996,9.827139616749543,126.41632,61.6,229.991296,13.270896,30.3183152,19.338128,54.09792,32.186384000000004,40.652,138.107,44.765,168.165,220.33,19.664,26.265
2023-10-01,77.28,4.5005,56.375,56.12,5.195,3.9418,26456.09136,42.722208,9.70813722920735,122.46465599999999,61.45,236.608032,15.1296,31.042156799999997,22.959168000000002,52.934687999999994,32.084208,40.577,138.194,44.46,164.075,216.44,19.394,26.31
2023-10-08,76.464,4.455,55.67,56.29,5.193,3.9042,26371.016604,38.915802,9.477168270953529,117.04007700000001,61.2,245.96637299999998,15.681501,32.158878300000005,17.862372000000004,50.169474,32.207971500000006,40.244,138.322,43.995,161.485,213.7,18.942,25.57
2023-10-15,77.848,4.4892,58.855,57.47,5.276,3.9484,25824.579606,39.402846000000004,9.766657091946861,113.927688,63.8,238.890456,16.514568,30.272268600000004,18.36009,50.314257000000005,33.67602,41.098,138.41,44.355,166.29,217.47,19.278,26.405
2023-10-22,75.354,4.4363,60.52,55.22,5.056,3.8088,28274.983436,36.460704,9.748937800174778,78.22444,59.75,200.03376400000002,15.201395999999999,32.841054400000004,15.776991999999998,51.492252,31.478496,39.813,138.492,42.86,162.08,216.69,18.574,26.625
2023-10-29,73.922,4.4549,60.135,54.13,4.9525,3.7896,32674.112238000005,34.125827,9.768459587719041,72.840239,56.6,196.12653000000003,14.257727000000001,38.483563600000004,15.147061000000003,52.262564000000005,31.098307,38.968,138.638,42.445,162.465,216.61,18.128,26.335
2023-11-05,77.0,4.5194,59.67,56.53,5.28,3.9187,32640.914080000002,39.85232,9.666370660505704,70.4592,54.05,205.00272,17.60548,42.30814,16.50572,52.88168,30.681440000000002,40.526,138.693,43.98,169.19,219.7,19.45,26.045
2023-11-12,77.132,4.5112,58.41,57.79,5.415,3.9132,34646.270565,37.92517,9.64186405132019,66.55147,53.3,200.80507500000002,18.401285,47.633789,14.4067,53.06156,30.675045,40.851,138.802,43.865,168.175,218.43,18.776,25.285
2023-11-19,78.31,4.5542,58.575,58.38,5.702,3.9521,34247.87516,40.459720000000004,9.63935072388196,72.35484,55.45,214.61880000000002,18.76884,44.537752000000005,15.2972,52.45016,30.585240000000002,41.293,138.965,45.135,169.45,219.92,19.116,24.8
2023-11-26,78.84,4.5571,58.73,58.73,5.725,3.9578,34240.001296,40.006544,9.044618785514242,71.333888,57.9,215.10711999999998,17.54112,47.5291264,15.010447999999998,53.509552,30.897952,41.574,139.028,45.63,169.35,220.73,19.186,24.745
2023-12-03,79.818,4.625,60.81,58.89,5.748,3.993,36685.872794999996,40.643625,8.100002876145574,75.75788,57.65,219.365355,18.617995,48.46740799999999,16.560555,53.860839999999996,31.559659999999997,42.014,139.136,46.235,174.905,223.96,19.862,24.95
2023-12-10,80.858,4.6326,59.98,59.98,5.758,3.988,40659.905988,40.908273,8.33091045954335,72.84144,60.95,226.551744,16.510107,55.6893249,17.690064,54.454551,33.4476,42.595,139.243,46.88,178.95,224.45,20.23,24.29
2023-12-17,81.962,4.7126,59.93,61.36,6.307,4.0479,38029.228125,45.4346,8.023518680542065,89.1076,58.0,232.58625,16.6985,52.335117499999996,20.946524999999998,53.7655,31.864774999999998,43.077,139.368,47.135,187.38,228.12,21.24,24.09
2023-12-24,82.05,4.7336,60.055,61.31,6.286,4.0068,39060.2532,48.124,7.9767612902132425,87.19524,58.15,229.30632,15.80828,56.226992,21.07468,52.95456,32.27032,42.997,139.49,47.22,189.385,230.39,21.11,24.055
2023-12-31,82.26,4.7374,59.9,61.5,6.346,4.0727,38246.580722,47.482036,8.343908095723586,84.78288,60.55,225.073184,15.552586000000002,57.2121396,21.250068000000002,53.378794,32.817133999999996,43.087,139.556,47.325,187.04,228.79,21.32,23.985
2024-01-07,81.628,4.706,60.075,60.0,6.03,4.0545,40070.550348,46.119485999999995,8.128231934933279,72.720204,56.65,217.018362,14.602523999999999,57.6680904,17.435304,54.526446,33.838014,42.755,139.702,47.075,183.125,226.16,20.975,24.015
2024-01-14,82.684,4.7212,60.165,61.72,6.153,4.0284,38102.52891,46.28403,8.197822771705415,67.773696,52.6,199.824681,15.300204000000003,44.3240337,16.486974,55.130031,33.749913,43.402,139.798,47.09,183.605,226.97,21.085,23.93
2024-01-21,83.004,4.6734,59.8,63.26,6.479,3.9411,38117.887434000004,49.35612,7.729076871166149,63.401514,46.8,194.663106,15.393972000000002,44.12694,14.201352,54.888042,32.420916000000005,43.927,139.88,46.36,180.485,224.82,20.52,23.825
2024-01-28,84.954,4.6854,59.695,64.78,6.671,4.0339,38699.2227,50.903670000000005,7.5644622572757765,63.40164000000001,48.06,168.77325000000002,15.058350000000003,45.54345000000001,14.082089999999999,54.67977,32.82444,44.923,139.989,47.84,180.23,224.59,20.65,24.18
2024-02-04,86.062,4.7049,60.56,65.62,6.59,4.0196,39486.668466,52.340016,6.828218484162604,63.0156,47.86,174.13619699999998,15.772433999999999,46.344267,14.45652,56.102418,31.461465,45.674,140.105,47.835,181.835,225.31,20.52,24.02
2024-02-11,86.924,4.6721,60.29,66.75,6.936,4.1036,44741.166392,46.535014499999996,7.264870676645506,72.075744,52.75,179.420033,22.597821999999997,59.9074008,15.460691999999998,55.206164,29.948139,46.276,140.201,47.925,177.97,223.76,20.44,24.05
2024-02-18,87.712,4.6653,59.945,66.49,7.05,4.1854,48345.640056,46.166652,7.529002340448316,78.901656,54.3,185.47361999999998,22.670544,64.89118559999999,15.11988,55.090164,29.942928000000002,46.533,140.309,48.64,179.995,224.18,20.475,23.94
2024-02-25,88.39,4.6809,60.465,66.84,7.126,4.2086,47801.079485999995,45.340104,7.241035349218809,62.21792999999999,47.94,177.341886,21.219686,63.505707199999996,9.302666,56.53656,30.448448,46.905,140.384,49.155,181.665,224.54,20.38,23.75
2024-03-03,88.796,4.6905,61.63,67.62,7.471,4.2025,58197.120777,46.566927,7.66583218617555,62.605723999999995,58.85,186.894872,22.992939,99.55213970000001,10.468105,54.904519,30.509684,47.104,140.529,49.225,179.84,224.71,20.39,24.13
2024-03-10,88.908,4.7248,63.91,66.93,7.716,4.1979,63020.06236000001,43.57952,7.275422935228129,69.20808,56.7,160.26076,23.80056,130.298926,11.68092,54.40128000000001,30.9846,46.997,140.635,49.85,185.35,227.2,20.565,24.01
2024-03-17,88.61,4.6849,63.87,65.87,7.319,4.178,63007.043423999996,41.805789999999995,8.171460166873207,56.499767999999996,54.6,150.12454599999998,21.559122,163.5850008,10.132511999999998,54.957864,29.956992,46.725,140.736,49.895,181.85,225.58,20.235,24.585
2024-03-24,90.986,4.7132,64.365,68.21,7.543,4.2197,62183.143701,47.048736,8.39163281711683,59.82809,55.0,157.966501,22.359246,140.83181000000002,9.98676,55.935103,28.961603999999998,48.169,140.865,50.49,183.94,227.01,20.7,24.64
2024-03-31,91.452,4.7217,66.085,68.1,7.544,4.2478,65961.166876,43.784545,7.82448481404998,65.635206,53.5,162.553013,21.277347,157.6206632,10.125464999999998,56.573145999999994,29.516424,48.395,140.945,50.83,184.23,227.28,21.09,24.815
2024-04-07,90.234,4.6889,68.935,67.27,7.437,4.2547,64004.173776,42.33816,7.831157631731975,61.514855999999995,49.5,152.10376,21.178304,132.73336,9.31624,54.892024,27.893376,47.786,141.04,50.17,180.895,226.55,20.445,25.64
2024-04-14,90.86,4.6718,72.39,68.55,7.418,4.278,61602.064935,40.812585000000006,8.231379692996422,61.383255,49.18,160.66726500000001,21.293931,138.9769494,8.575809000000001,54.742404,28.733187,48.202,141.171,50.15,183.105,228.37,20.535,26.255
2024-04-21,88.146,4.6418,72.08,64.88,6.802,4.1706,60873.26406,39.15212,8.019881189073935,52.340399999999995,45.96,137.9329,19.20086,110.13151799999999,8.094940000000001,56.43946,28.524579999999997,46.624,141.278,49.55,179.64,226.06,19.906,26.02
2024-04-28,89.804,4.637,70.19,66.79,7.148,4.2998,58941.480975,40.584674,8.462130818427843,54.39954,50.85,157.300663,21.049443999999998,119.86405859999999,8.449687999999998,57.708378,28.274675,47.523,141.346,50.58,177.815,225.52,20.195,26.085
2024-05-05,89.65,4.6698,68.445,66.78,7.188,4.3873,59480.39844,41.554512,9.001598886418998,56.14596,50.05,168.28927199999998,21.668903999999998,113.5931688,9.353016,57.743496,27.706103999999996,47.299,141.466,50.48,180.37,226.58,20.51,25.485
2024-05-12,91.436,4.6772,70.52,67.82,7.343,4.3895,57136.827868,40.650256999999996,8.784791728281489,45.923001,47.04,156.390701,19.122980000000002,109.5839584,9.273717,58.724258,28.730885,48.262,141.584,52.13,179.525,226.19,20.62,25.875
2024-05-19,91.974,4.6922,71.275,68.83,7.648,4.4849,61026.01659,42.35679,8.787135389451011,44.52751799999999,48.54,163.227708,20.014848,145.74230999999997,9.6579,57.974993999999995,30.178638,48.573,141.691,52.46,177.49,226.88,20.65,26.305
2024-05-26,92.036,4.6754,69.14,69.98,7.952,4.4183,63184.93142,42.656276,8.203110759302245,44.260034000000005,50.3,165.205508,19.364917000000002,155.29170279999997,9.622547999999998,57.145399999999995,29.12572,48.725,141.808,52.29,176.275,225.5,20.105,26.285
2024-06-02,90.726,4.6693,69.06,67.96,7.639,4.2818,62447.068311,40.07655,8.6156702916287,45.134487,48.18,164.06510400000002,19.973784,140.4512637,10.060596,57.977409,29.490813,47.9,141.9,52.09,174.355,225.03,20.175,25.745
2024-06-09,93.072,4.6892,68.68,71.04,8.034,4.3771,64474.83390399999,42.383224,8.890367147317129,42.846024,46.84,164.275488,21.575736,147.744272,10.662911999999999,59.15509599999999,31.053879999999996,49.447,141.981,52.74,175.545,225.17,20.345,25.575
2024-06-16,94.064,4.7326,69.9,73.89,8.349,4.4512,62248.08849,44.150064,9.05783875450632,37.221267999999995,41.56,166.22573799999998,22.009666,139.6535252,10.159744,58.409189999999995,32.374846,50.428,142.123,51.38,177.79,224.65,20.485,26.075
2024-06-23,94.786,4.7197,70.07,74.44,8.381,4.5061,59163.893963999995,45.487368,9.408739931454713,30.857747999999997,28.04,171.07774799999999,22.285632,138.7018848,9.647136,58.677396,33.269532000000005,50.928,142.212,51.17,176.16,225.14,20.46,26.005
2024-06-30,95.186,4.709,69.915,74.77,8.318,4.5036,58651.181396,47.518544000000006,9.188887780459346,23.572632000000002,26.36,184.661616,23.637956,128.5464336,12.523544000000001,59.39818,32.354044,51.098,142.3,50.87,174.175,223.73,20.545,25.795
2024-07-07,95.326,4.7283,70.865,75.78,8.523,4.5357,51531.042036,51.04377,9.237348333460005,23.101110000000002,28.18,231.95174400000002,25.111506000000002,118.2002184,13.639337999999999,58.799472,31.382466,51.04,142.416,51.41,175.325,225.23,20.495,25.91
2024-07-14,96.344,4.7512,71.095,75.56,8.75,4.6083,55863.121931999995,54.299384,9.631915741320983,29.010389999999997,28.62,227.527618,25.728962,128.02702159999998,16.599626,58.38742,32.713454,51.454,142.514,52.16,177.045,226.12,21.195,25.23
2024-07-21,94.33,4.7505,71.025,72.44,7.894,4.4391,62530.930014000005,50.311722,9.499832717793234,23.598834,24.8,219.72912,26.253587999999997,163.37301,15.38655,59.975394,36.073422,50.45,142.615,50.73,177.535,226.74,21.355,24.6
2024-07-28,93.722,4.7584,70.655,70.42,7.527,4.4129,62844.35211000001,47.73543,9.315893149230254,25.39197,24.92,202.43580000000003,25.032780000000002,161.42459100000002,14.92941,61.75305,37.53996,49.986,142.721,51.05,177.98,225.88,21.35,24.23
2024-08-04,90.704,4.8195,71.43,68.07,6.931,4.3041,53213.985055,40.619579,8.515461360005764,23.200716,23.82,190.288021,22.669262,132.6793237,13.487936000000001,63.527079,37.302573,48.537,142.811,49.57,182.89,228.27,21.395,23.76
2024-08-11,91.004,4.8203,71.49,68.02,7.038,4.3389,53879.11084,39.617000000000004,8.39512030893679,19.4192,22.18,183.20000000000002,27.489160000000002,123.99892000000001,12.7782,62.910880000000006,36.804880000000004,48.587,142.922,49.74,182.31,227.36,21.615,23.955
2024-08-18,94.052,4.8229,72.675,71.41,7.658,4.4448,53053.773675,47.11987,8.620794779609025,22.925385,22.16,195.91278,29.080519999999996,120.60076,11.974865000000001,62.711670000000005,36.76764,50.24,143.015,51.01,182.175,227.45,21.495,23.87
2024-08-25,94.366,4.8487,72.325,71.04,7.766,4.4289,57420.457499,52.856561,8.652334622297833,25.700241,21.2,196.81185599999998,28.389074,134.003933,12.470468,62.343407000000006,37.259543,50.152,143.133,51.7,183.115,228.53,21.99,23.69
2024-09-01,95.132,4.838,72.835,70.83,7.567,4.4318,51876.475075999995,52.119766999999996,9.192107397907614,22.011350999999998,20.98,193.705317,28.479955999999998,119.80037399999998,12.783411,65.563609,38.295950999999995,50.486,143.221,52.39,180.69,226.69,22.26,23.97
2024-09-08,91.766,4.8781,72.865,67.23,6.74,4.2821,49440.247128,46.992798,8.995433900879199,17.576082,18.57,190.036314,27.351594,103.07574,11.930814000000002,64.15405200000001,36.513882,48.784,143.338,50.55,184.13,228.39,22.245,23.375
2024-09-15,94.986,4.8927,74.8,71.09,7.297,4.3131,53432.214086,50.347028,9.218533044258624,17.781219999999998,18.78,207.85975399999998,32.123534,127.690822,12.1851,64.45466599999999,35.300686,50.536,143.428,51.47,184.915,228.83,22.98,23.96
2024-09-22,95.358,4.8835,75.435,71.43,7.347,4.3625,56938.638732,54.94506,9.339593426973716,18.243372,17.41,213.3767,33.31632,129.664968,10.487476000000001,64.16078399999999,35.33142,50.802,143.526,50.79,182.485,228.37,22.73,24.17
2024-09-29,96.662,4.879,76.41,72.49,7.738,4.6218,58799.35105,57.780162,10.571664537105647,20.701648,18.61,233.215884,32.986536,157.787388,10.38664,64.280766,35.941356,51.276,143.638,52.23,183.665,229.25,22.76,24.72
2024-10-06,97.298,4.8467,77.935,73.19,7.609,4.691,57257.274102,62.704319999999996,11.816273284496758,18.346481999999998,17.44,227.922912,36.465114,160.87121399999998,9.515016,63.952938,34.423578,51.866,143.717,51.26,183.25,230.48,22.625,25.675
2024-10-13,98.82,4.8385,78.04,74.73,7.791,4.6601,57404.99476,62.371359999999996,11.658042655632512,17.786440000000002,16.34,199.06920000000002,39.76814,194.30726,9.597,63.58698,35.810520000000004,52.86,143.819,51.62,181.92,230.71,22.53,25.465
2024-10-20,100.12,4.8527,80.425,75.63,7.591,4.6616,63468.739199999996,60.9316,11.283773533494493,15.9252,14.91,203.044,39.5324,198.59120000000001,9.236799999999999,64.8048,36.3952,53.756,143.921,51.93,185.3,231.47,23.135,24.995
2024-10-27,99.74,4.8202,81.41,76.51,7.662,4.5941,62974.76003799999,59.587309000000005,11.591279645560936,14.913027,16.6,249.18918299999999,41.526902,216.928538,9.673564999999998,61.947843999999996,37.555648999999995,53.798,144.013,51.34,181.92,228.88,22.93,25.565
2024-11-03,98.294,4.8034,81.355,74.92,7.376,4.5465,63477.663492,60.265769999999996,11.074059025387577,16.313718,15.8,229.609356,38.658624,211.83856200000002,9.387996,59.952222000000006,36.205572,52.884,144.089,50.57,180.19,227.86,22.3,25.03
2024-11-10,102.355,4.8137,80.505,79.5,7.637,4.5831,74990.338022,78.19851,10.959578627238892,12.618077999999999,14.14,299.569772,54.454513999999996,252.193692,9.876234,59.611792,35.075086,55.7,144.2,50.16,181.28,228.83,22.835,25.32
2024-11-17,102.075,4.7946,78.165,78.41,7.077,4.4949,85149.741474,77.26347,10.72389784670349,10.093104,12.0,304.23499200000003,62.389421999999996,323.14059,9.542916,58.566564,33.997824,55.562,144.266,49.8,180.695,229.09,22.61,25.285
2024-11-24,104.9,4.81,83.51,80.45,7.148,4.5849,93923.401362,85.499673,10.68143594629944,11.401236,11.86,338.351832,61.75669499999999,404.878236,9.827328,61.344024000000005,34.011768,57.128,144.401,50.41,181.88,229.32,23.275,26.37
2024-12-01,104.805,4.8609,81.08,80.12,7.189,4.5333,91898.02713,82.195347,10.381899148874005,14.932580000000002,13.66,326.21071600000005,63.397308,366.19789700000007,11.558573,60.562008,34.250424,57.034,144.454,50.56,187.51,232.08,23.495,25.875
2024-12-08,105.895,4.8699,80.33,82.55,7.321,4.5952,95759.51150000001,87.835924,10.722441516786034,12.091158,14.35,368.24104200000005,72.22527400000001,373.71896100000004,12.2993,59.15963300000001,34.542111,57.496,144.537,51.6,188.745,232.42,22.805,25.59
2024-12-15,105.595,4.8394,81.505,83.72,7.37,4.6305,99578.2678,88.441256,10.97422825954431,12.706529999999999,14.11,415.203714,72.403426,388.972106,13.677366,60.077616,33.684202,57.384,144.619,51.17,183.53,230.9,22.515,26.08
2024-12-22,104.24,4.818,80.985,83.23,7.232,4.5684,91198.203582,81.557688,11.03985077229096,14.158522,13.23,403.628116,77.21522999999999,349.12212,13.257438,59.960429999999995,33.0717,56.928,144.735,49.72,181.905,229.05,21.99,25.98
2024-12-29,104.56,4.795,80.73,83.09,7.372,4.5566,89717.896315,80.892804,11.194172343657375,13.23282,14.21,413.918774,75.82981199999999,316.437,13.088985,59.883305,33.628623,56.962,144.806,50.17,179.18,228.21,22.005,26.16
2025-01-05,105.17,4.8077,82.505,83.53,7.353,4.5995,95375.301034,86.65163,10.884363136992922,14.818544,14.91,398.044712,77.477322,329.40226800000005,15.992001999999998,59.88515,34.117564,57.334,144.892,50.27,177.755,227.57,22.26,26.66
2025-01-12,104.145,4.77,84.6,82.04,7.371,4.4989,92222.487196,82.338004,10.432903862573909,14.354018000000002,14.76,385.187292,65.63230800000001,319.974578,13.51483,59.592106,35.577668,56.624,144.959,50.57,173.935,226.92,21.69,27.7
2025-01-19,106.705,4.7951,84.825,84.26,7.711,4.5892,98529.03505500001,91.908135,11.04757658750311,13.541385,15.55,415.19775000000004,69.868095,385.99275,13.833435000000001,61.048185000000004,35.386725000000006,58.094,145.032,51.76,176.075,228.73,22.285,28.105
2025-01-26,106.84,4.7987,84.95,84.16,7.852,4.5547,97691.2575,91.10662500000001,11.195023741660389,13.9827,14.44,387.26745,75.22845000000001,336.870675,12.163425,58.9788,36.242625,57.988,145.12,52.42,175.915,228.09,22.135,27.415
2025-02-02,108.18,4.825,86.845,84.76,7.52,4.6188,94257.8418,82.0829,11.271173563048183,12.641499999999999,13.57,390.439,79.60284999999999,323.07235000000003,12.1204,61.258199999999995,37.87625,58.554,145.202,53.41,177.775,228.79,22.51,27.51
2025-02-09,107.875,4.8355,89.13,84.38,7.374,4.6514,93378.946178,83.14261,13.636065849439749,13.831290999999998,14.04,350.011998,107.291715,317.045324,12.079392,61.790736,38.493383,58.248,145.273,53.73,180.93,230.22,22.645,28.175
